Nazwa dokumentu;Numer zdania;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
urzędowe/00101918.xml;sent2;2;5;6;5;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
urzędowe/00101918.xml;sent1;0;1;2;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
urzędowe/00101918.xml;sent7;2;3;2;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
urzędowe/00101918.xml;sent6;1;5;5;3;2;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
urzędowe/00101918.xml;sent5;1;2;3;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
urzędowe/00101918.xml;sent4;1;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent8;4;3;4;3;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent3;2;8;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent1;1;2;2;3;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent7;0;6;2;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent6;2;6;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent5;2;11;4;3;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent4;2;5;3;3;7;2;2;1;3;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent19;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent18;2;0;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent13;0;1;2;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent12;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent11;1;6;3;4;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent10;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent17;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent16;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent14;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent22;1;9;7;1;1;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent23;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent20;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101533.xml;sent21;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent11;0;3;3;2;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent10;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent9;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent8;5;3;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent3;5;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent2;15;3;1;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent7;5;3;2;2;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent6;4;7;1;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent5;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101373.xml;sent4;3;6;2;2;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent11;6;2;6;7;3;2;1;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent10;3;4;2;4;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent9;7;2;5;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent8;3;2;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent3;4;7;2;7;2;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent2;5;12;5;3;5;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent1;4;5;3;1;3;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent7;6;3;3;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent6;0;2;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ustawy/00101936.xml;sent4;2;8;4;11;3;2;0;5;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101874.xml;sent3;4;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101874.xml;sent2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101874.xml;sent1;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101874.xml;sent6;12;3;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101874.xml;sent5;12;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101874.xml;sent4;2;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent9;0;7;5;2;4;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent8;0;3;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent3;0;1;3;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent2;1;3;5;2;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent7;0;4;5;1;4;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent6;1;4;7;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent5;0;6;3;1;1;0;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent4;1;2;5;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent19;1;1;3;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent18;1;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent12;0;2;4;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent10;0;5;9;0;3;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent17;1;4;3;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent16;0;2;1;2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent15;1;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent14;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent23;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent20;1;7;2;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent27;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent24;0;2;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent25;0;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wikipedia/00101264.xml;sent28;0;2;5;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent9;1;2;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent8;2;8;3;1;0;2;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent3;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent7;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent6;1;2;2;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent5;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent4;3;2;1;1;0;1;2;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent19;4;2;3;1;3;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
proza_dawna/00101598.xml;sent18;1;4;3;4;0;1;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent13;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent12;2;3;2;3;1;2;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent11;2;2;5;1;0;3;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
proza_dawna/00101598.xml;sent10;2;1;2;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent17;1;4;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent16;1;4;2;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent15;0;1;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent14;2;2;7;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent22;4;1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent23;2;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent20;0;4;0;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent21;6;5;2;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent24;1;2;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00101598.xml;sent25;10;2;3;1;4;2;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent10;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent9;2;2;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent8;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent3;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent1;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent7;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
kap/00101880.xml;sent6;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent5;2;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kap/00101880.xml;sent4;1;2;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent13;0;3;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent12;0;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent11;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent10;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent15;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent14;0;2;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent9;0;3;5;2;0;3;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent8;12;16;9;12;11;10;16;0;8;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent3;1;2;2;1;1;1;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent2;0;2;3;2;1;0;2;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent1;0;2;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent7;1;0;1;0;2;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent5;0;0;2;1;3;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
popularno_naukowe_i_podręczniki/00102147.xml;sent4;1;0;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent9;1;0;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent8;0;2;3;1;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent2;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent7;0;2;2;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent6;2;3;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent5;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent4;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent31;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
proza_dawna/00102197.xml;sent30;0;4;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent19;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent18;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent34;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent13;0;4;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent12;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent10;1;2;1;1;1;2;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent17;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent16;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent15;1;3;1;3;2;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent14;0;2;0;2;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent33;0;2;2;0;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent32;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent23;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent20;1;2;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent26;1;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent27;1;2;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent25;0;2;1;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proza_dawna/00102197.xml;sent29;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent9;1;1;2;1;2;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent7;1;1;5;2;1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent6;6;6;4;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent30;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent19;1;3;2;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent18;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent34;2;7;2;0;3;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent13;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent12;0;2;1;0;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent11;1;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent10;2;9;4;6;1;1;2;0;0;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent17;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent16;1;2;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent15;3;2;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent14;3;5;0;2;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent33;3;4;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stenogramy/00101665.xml;sent32;3;3;3;2;2;1;4;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
